page_number,chars,x0,x1,y0,y1,labels
25,NESTLE Nesquik/ Chocapic Baton cereale,381.22586,447.27585999999997,526.5878299999999,572.5878299999999,48
25,25 g,381.22595,397.74595,516.98803,524.98803,49
25,S25-RO-KW43-KDZ-BACANIE_R-1000-07,428.9657,541.6637000000002,12.53856,18.53856,50
25,25,530.06756,541.81756,22.78715,32.78715,51
26,"3,99",455.16467,471.031045,576.70843,585.7749299999999,0
26,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927000000002,541.4187699999999,11.33849,18.33849,1
26,DULCIURI. SNACKUR,12.29197,191.46397,785.65539,803.65539,2
26,CAFEA,13.10627,73.29827,257.69998,275.69998,3
26, -11%,116.40638,156.65437999999997,576.7865,594.7865,4
26,"1,49",121.35647,173.95247,524.4094200000001,551.4094200000001,5
26,"1,69",99.11697,128.20497,554.0282,570.0282,6
26,- 6%,297.42447000000004,337.53637000000003,118.83608999999998,136.83608999999998,7
26, - 9%,116.46696999999999,156.57097,118.83608999999998,136.83608999999998,8
26, -15%,475.94839,519.0043900000002,118.83608999999998,136.83608999999998,9
26,"24,79",282.06305,354.93605,66.04719,93.04719,10
26,"19,69",105.02405,173.92804999999996,66.04719,93.04719,11
26,"33,39",463.01703,534.89103,66.04719,93.04719,12
26, ,280.10077,284.2607700000001,95.66609,111.66609,13
26,"21,79",99.09278,137.63678000000002,95.66609,111.66609,14
26,"39,29",460.06295,501.23095,95.66609,111.66609,15
26, -12%,295.50067,338.50267,348.67367,366.67367,16
26, - 9%,296.00467000000003,336.10867,578.0407700000001,596.0407700000001,17
26,"2,49",298.19388,354.40788,295.65347,322.65347,18
26,"6,99",296.38489,353.48988999999995,524.96447,551.96447,19
26,"2,84",279.51578,311.97978,325.27547999999996,341.27547999999996,20
26,"7,69",278.64325,310.0032500000001,554.59521,570.59521,21
26, -12%,475.08522999999997,518.0872300000002,350.01657,368.01657,22
26,"0,69",478.06645999999995,534.01046,297.64169,324.64169,23
26,"0,79",459.41137000000003,491.17137,327.26059,343.26059,24
26,"3,99",444.71567000000005,537.5135052,521.2207,565.1175,25
26,-16%,481.92422300000004,524.7678415439294,578.339117,601.0595404310193,26
26,"4,75",487.70485999999994,521.642926196802,556.47528,573.85268,27
26,"13,49",97.54137,117.94098999999999,347.18637,356.2528700000001,28
26,"13,49",77.25957,189.723179940392,291.69937000000004,335.59617000000003,29
26,-22%,121.72131499999999,167.14436743845,348.592215,371.53831652265404,30
26,"17,49",122.15756999999999,164.01972225565004,326.95407,344.33147,31
26,BOROMIR Croissant,20.29417,69.20416999999999,566.17309,588.17309,32
26,cu ciocolată și  vanilie / ciocolată și lapte / vanilie și caise,20.29427,88.10946999999999,526.92968,564.28973,33
26,60 g,20.29427,36.95027,517.32971,525.32971,34
26,CHIO Chips,390.56198,416.12198,546.40619,568.40619,35
26,diverse  sortimente 140 g,390.56207,430.70607,517.32281,544.52282,36
26,ALFERS Napolitane,199.84238,252.66238,308.61728,330.61728,37
26,diverse sortimente,199.84257,268.20977,298.73379,306.73379,38
26,170 g,199.84257,219.83457,289.13379,297.13379,39
26,BOROMIR Pișcoturi  savoiardi,305.37466,354.28265,613.40258,647.40258,40
26,400 g,305.37475,326.96675,603.80273,611.80273,41
26,DONCAFÉ  ELITA Cafea,293.64017,345.3501500000001,138.53848,172.53848,42
26,boabe 1 kg,293.64026,317.11226,119.05508999999999,136.6551,43
26,NESCAFÉ  DOLCE GUSTO Capsule,14.17317,85.23317000000002,79.01099,113.01098999999999,44
26,diverse sortimente diverse gramaje,14.17327,82.54047000000001,59.52749,77.12749000000001,45
26,L’ OR,466.84665,492.87665,177.58658,187.58658,46
26,Cafea boabe,466.79666,527.2466599999999,165.58658,175.58658,47
26,Bazil/ Columbia,466.79675,524.58795,155.70308,163.70308,48
26,500 g,466.79675,488.22874999999993,146.10307,154.10307,49
26,MERCI Specialități  de ciocolată,14.173070000000001,72.11206999999999,318.21727999999996,352.21727999999996,50
26,diverse  sortimente 210 - 250 g,14.17317,56.06916999999999,289.13376,316.33377,51
26,MIDIMIDIMIDIMIDIMIDIMIDI Prăjitură,387.69357,430.51357,329.80548,351.80548,52
26,cu cremă lapte /tiramisu / caise 28 g,387.69366,447.38885999999997,290.56201,327.92199999999997,53
26,S26-RO-KW43-KDZ-DULCIURI_L-1000-07,10.99659,124.60059,12.53856,18.53856,54
26,26,10.98859,22.81859,22.77715,32.77715,55
27,"20,39",448.07805999999994,468.47768499999995,575.37542,584.44192,0
27,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,342.98176999999987,11.33849,18.33849,1
27, - 9%,88.15791,139.89207,135.60248,158.82248,2
27,"5,55",90.28806999999999,162.28168,67.93789,102.76789000000001,3
27,"6,15",65.74337,104.00993000000001,106.14629,126.78629,4
27, -16%,114.92917,158.12917,576.2196,594.2196,5
27,"3,99",116.87326999999999,173.95127,523.84253,550.84253,6
27,"4,79",99.11577,131.19576999999998,553.4613,569.4613,7
27, -10%,278.51398,334.60378,135.72488,159.12488000000005,8
27,"2,69",299.03546,354.89846,523.84253,550.84253,9
27,"1,79",286.76257000000004,355.20757000000003,68.00309,103.10309,10
27, ,280.06296000000003,284.22296,553.4613,569.4613,11
27,"1,99",257.92135,296.65095,106.50759,127.30759,12
27, -12%,455.88449,512.6471300000002,137.27129,161.03128999999996,13
27,"36,79",437.29245,533.66301,68.13349000000001,103.77349,14
27,"41,99",434.87997,486.22269000000006,107.23038000000001,128.35038,15
27,"3,99",439.32965,532.1274852,519.88842,563.78522,16
27,-23%,472.277006,517.6812604384501,576.782818,599.727235522654,17
27,"5,19",482.33856,514.5562596,555.143,572.5204,18
27,SANTAL Nectar /  Suc,14.456570000000001,56.49657000000001,88.61098,122.61098,19
27,diverse  sortimente 1 l,14.45667,54.600669999999994,59.52749,86.72749,20
27,BECK`S Bere blondă,456.37777,513.93777,637.55511,659.55511,21
27,"5% alcool 0,75 l",456.37787000000003,491.97787,608.19165,635.6716299999999,22
27,sticlă nereturnabilă,456.37787000000003,527.9770699999998,617.7916799999999,625.7916799999999,23
27,ALBACHER Bere blondă,286.66507,344.22507,606.12713,628.12713,24
27,"4,8% alcool sticlă nereturnabilă",286.66516,358.11316,586.36371,604.24371,25
27,"0,66 l",286.66516,307.5291600000001,576.76367,584.76367,26
27,STÂNCENI Apă minerală,184.97935,249.34935,88.89439,110.89438999999999,27
27,carbogazificată,184.97948,243.43468,79.01099,87.01099,28
27,pet 2 l,184.97948,197.44348,59.53099,77.13099,29
27,ZIZIN Apă  minerală  naturală  plată,135.67577,180.22177,623.7020200000001,681.7020200000001,30
27,pet 5 l,135.67586,148.13986,604.2185,621.81848,31
27,SAVOY Blended  Whiskey,380.40936,421.77935999999994,79.01099,113.01098999999999,32
27,"40% alcool 0,7 l",380.40945,420.74545,59.52749,77.12749000000001,33
27,S27-RO-KW43-KDZ-BAUTURI_R-1000-07,429.51767,541.66367,12.53856,18.53856,34
27,27,530.2275400000001,541.83754,22.67715,32.67715,35
28,"18,25",262.40875,282.808375,575.37542,584.44192,0
28,"15,99",106.50327,126.902895,117.57988,126.64638,1
28,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal. * Promoție valabilă prin casele de marcat. Produsele se preiau individual de către clienți de la raft.,212.56927000000002,541.4187699999999,11.33849,30.20839,2
28,COSMETICE,12.39757,115.26757000000002,786.27655,804.27655,3
28,PRODUSE PENTRU COPII / DE IGIENĂ,14.181770000000002,339.63977000000017,253.8297,271.8297,4
28, -13%,475.76925,518.82525,576.2196,594.2196,5
28,"17,99",464.89775999999995,534.71976,523.84253,550.84253,6
28,"20,89",459.88385,501.17985,553.4613,569.4613,7
28, -12%,475.97549000000004,518.97749,348.44237999999996,366.44237999999996,8
28, -12%,295.28258999999997,338.2845900000001,348.44237999999996,366.44237999999996,9
28,"14,49",465.49245999999994,534.93646,295.65347,322.65347,10
28,"10,99",284.18747,354.1984700000001,295.65347,322.65347,11
28,"16,49",460.10077,498.99677,325.27237,341.27237,12
28,"12,49",279.35425,318.07424999999995,325.27237,341.27237,13
28, - 9%,296.94957999999997,337.05357999999995,119.11168,137.11168,14
28,"22,69",282.22577,354.42377,66.04719,93.04719,15
28,"24,95",279.58816,320.50016000000005,95.66609,111.66609,16
28, -18%,474.90075,518.0467500000002,117.29048999999999,135.29048999999998,17
28,"64,95",461.31997,533.89597,64.91329,91.91329,18
28,"79,99",459.06015,500.40415,94.53219,110.53218999999999,19
28,"39,49",102.02557,173.95356999999996,299.71657999999996,326.71657999999996,20
28,"în loc de 49,88",99.25986999999999,139.53726999999998,327.26459,333.26459,21
28,dacă le cumperi pe amândouă,130.21986,176.08386000000004,347.71258,360.9126,22
28,"15,99",243.32316,356.7963880000001,519.88842,563.78522,23
28,-20%,286.4381130000001,332.01180043845,576.7680230000001,599.727284522654,24
28,"19,99",286.17346000000003,328.8871092,555.143,572.5204,25
28,"4,99",95.87876999999999,189.02777959999997,62.093090000000004,105.98988999999999,26
28,-41%,133.77100900000002,176.10625743845,119.256019,141.931979522654,27
28,"8,49",138.29616000000001,172.98144605565,97.34779,114.72519,28
28,LIVE  COLOR Vopsea  păr,492.58165999999994,529.8416599999999,648.98809,694.98809,29
28,semi  permanentă diverse  nuanțe buc,492.58175,538.00575,600.42468,647.10473,30
28,PANTENE  PRO-V Șampon /  Balsam,289.61868,339.05867000000006,650.40539,696.40539,31
28,diverse sortimente 200 ml / 270 ml / 300ml / 360 ml / ,289.61877000000004,357.98597,621.3220200000001,648.52203,32
28,400 ml,289.61877000000004,315.56277,611.72198,619.72198,33
28,GILLETTE MACH 3 Rezerve aparat Rezerve aparat ezzerv pentru raspentru raspentru rtru r + GILLETTE  SERIES Spumă de ras,14.173070000000001,90.12317,308.61728,400.21727999999996,34
28,4 bucăți / set4 bucăți / set4 bucăți / set4 buc,14.17317,64.34836999999999,344.61728,352.61728,35
28,sensitive 250 ml,14.17317,46.02837,289.13379,306.73379,36
28,CHANSON  D’EAU Deodorant  spray,464.42187,518.45187,403.25659,449.25659,37
28,original / azur /  amanecer 200 ml,464.42195999999996,523.6051600000002,374.17319,401.3732,38
28,SPEED STICK Deodorant  stick gel,197.96516,262.29517000000004,308.61728,342.61728,39
28,diverse sortimente,197.96525,266.33245,298.73379,306.73379,40
28,85 g,197.96525,214.38925,289.13379,297.13379,41
28,ALWAYS Absorbante  igienice,207.40147,266.23147,79.01099,113.01098999999999,42
28,normal 50 buc,207.40156000000002,233.42556000000002,59.52749,77.12749000000001,43
28,Hârtie igienică,13.70077,83.34076999999999,89.81929000000001,99.81929000000001,44
28,mușețel / floral 3 straturi 8 role,13.70077,69.83596999999999,60.455890000000004,87.93589,45
28,CARE PANTSCARE PANTSCARE PANTSCARECCAREARECARE Scutece pentru ,375.53488,449.92488,102.31179,124.31178999999999,46
28,copii,375.53488,397.77488,90.31179,100.31179,47
28,6-11 / 9-15 / 12-17 /  70 / 58 / 52 / 42 buc,375.53497000000004,452.04697000000004,61.22829,88.42829,48
28,15+ kg,375.53497000000004,399.12697,70.82829,78.82829,49
28,EXTRA,108.65127,173.06255519458642,721.5215400000002,747.0324807786599,50
28,*,174.15987700000005,178.46893151786162,733.5284740000002,744.7467426400763,51
28,1,86.66096999999999,104.274279,679.63482,716.4058200000001,52
28,    extra,105.71207,128.0469410646,680.20965,694.9139,53
28,S28-RO-KW43-KDZ-DROGHERIE_L-1000-07,10.99659,131.68659,12.53856,18.53856,54
28,28,10.98859,22.78859,22.78715,32.78715,55
29,"15,99",444.31305,464.712675,347.18637,356.2528700000001,0
29,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,342.98176999999987,11.33849,18.33849,1
29, 7% 7% 7% 7%,305.65167,336.86367,348.67367,366.67367,2
29,"55,55",282.75055,354.40855,295.65347,322.65347,3
29, ,279.57245,283.7324500000001,324.63247,340.63247,4
29,OFERTĂ SPECIALĂ  OFERTĂ TSPECIALĂTĂ Ă TĂ TSPSPEECCIAL,98.82226999999999,176.6872181530067,583.1716299999999,592.1716270262999,5
29,în limita stocului disponibil în limita stocului disponibil stooccuulluui i ddiisspp,98.34567,176.20137726839363,575.1716299999999,581.171634101,6
29,- 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0% 0%,116.50437,156.56228000000002,576.0188,594.0188,7
29, 7%,486.10757,517.31957,576.2955900000001,594.2955900000001,8
29,"67,99",102.99387,173.92287,523.84253,550.84253,9
29,"18,25",465.27987,534.8858700000002,523.84253,550.84253,10
29, ,99.08736999999999,103.24736999999999,553.4613,569.4613,11
29, ,460.06338,464.22337999999996,553.4613,569.4613,12
29, -11%,116.40528,156.65328,348.03067000000004,366.03067000000004,13
29,"10,49",104.72336999999999,173.95137,295.65347,322.65347,14
29,"11,85",99.11577,135.32377,325.27237,341.27237,15
29,OFERTĂ OFERTĂ TTĂ Ă TĂ T,279.25928,314.31434004999994,583.37323,592.3732270263,16
29,în limita stîn limita stst,278.78265,308.69656425,575.37323,581.373234101,17
29,- 0% 0%,296.94137,336.99925,576.2203900000001,594.2203900000001,18
29,- 0%,123.11848,163.17647,118.14088999999998,136.14088999999998,19
29,"23,79",281.84997000000004,354.42596999999995,524.12677,551.12677,20
29,"26,69",108.61798,180.57298,66.04482,93.04482,21
29, ,279.59057,283.7505700000001,553.7456,569.7456,22
29, ,105.73458000000001,109.89458,95.66559000000001,111.66559,23
29,"36,99",459.83896,533.57596,70.11029,97.11029,24
29,"în loc de 56,98",458.88185999999996,499.17726,97.65829000000001,103.65829000000001,25
29,PrețPreț,458.83465,483.97465,119.70369,131.70369,26
29,dacă le cumperi dacă le cumperi  pe amândouăpe amândouă,489.84115,535.70515,118.10558999999999,131.30559,27
29,"19,99",423.32925,537.1975491999998,291.69937000000004,335.59617000000003,28
29,-23%,468.511918,513.9161234384501,348.5938020000001,371.53824352265406,29
29,"26,29",465.95755,510.791239914712,326.95407,344.33147,30
29,ARIEL Detergent  automat  pentru rufe,311.81088,366.54087999999996,399.5394,445.5394,31
29,mountain  spring / color /  touch of Lenor 60 de utilizări,311.81097,367.78617,360.5759,397.65587999999997,32
29,6 kg,311.81097,327.65097000000003,350.97589,358.97589,33
29,ARIELARIEL Detergent Detergent Detergent  capsule  pentru rufe,28.34637,83.07637,546.68963,592.68963,34
29,mountain spring 70 de utilizări 2 x 35 buc,28.34647,88.21847,517.32617,544.80621,35
29,TOUCH&FRESHTOUCH&FRESHTOUCH&FRESHTOUCH&FRESH Odorizant Odorizant Odorizant Odorizant  pentru cameră,373.46448,448.80946,556.28967,590.28973,36
29,rezervă marine 3 la preț de 2,373.46457000000004,423.99257,517.3262900000001,554.40625,37
29,lavender / muguet / ,373.46457000000004,449.08777000000003,536.5263,544.5263,38
29,LENORLENORLENORLENORLENORLENORLENORLENORLENORLENORLENORLENOR Balsam Balsam Balsam BalsBalsBalsBalsBalsBalsBals pentru rufepentru rufe,194.87417,249.60427,565.95501,599.95501,39
29,"deep sea minerals /  gold orchid / spring awakening 2x1,44 / 2x1,5 / ",194.87427,268.72947,526.99157,564.07159,40
29,"2x1,9 l",194.87427,218.84227,517.3915400000001,525.3915400000001,41
29,LENOR Detergent ,99.83787,151.02786999999995,237.86999,259.86999000000003,42
29,capsule + balsam,99.83787,181.37687,225.86999,235.86999,43
29,"spring awakening /  gold orchid 11 buc + 1,9 / 1,5 l",99.83797,171.62917000000004,196.78659,223.98658999999998,44
29,COCCOLINO Balsam  pentru rufe,479.01207999999997,538.23207,410.12198,444.12198,45
29,"diverse  sortimente 2,9 l",479.01217,519.1561700000002,381.0386,408.23857999999996,46
29,CIF,101.53017,117.18017,427.03537,437.03537,47
29,Cremă pentru ,101.48017,169.70017,415.03537,425.03537,48
29,curățat  suprafețe,101.48017,147.75017,391.03537,413.03537,49
29,diverse sortimente,101.48037,169.84757000000005,381.15198,389.15198,50
29,700 ml,101.48037,127.00837,371.55197000000004,379.55197000000004,51
29,OMO,452.55386,477.77386,261.30307,271.30307,52
29,Detergent capsule ,452.50387,541.89387,249.30307000000002,259.30307,53
29,pentru rufe,452.50387,507.23387,237.30307000000002,247.30307000000002,54
29,active clean / color 30 de utilizări 30 buc,452.50395999999995,522.57516,207.93958999999998,235.41957999999997,55
29,+ OMO,452.50395999999995,486.67396,195.93618999999998,205.93618999999998,56
29,Detergent capsule,452.50395999999995,539.2939600000002,183.93618999999998,193.93618999999998,57
29,active clean /  color,452.50395999999995,524.6551599999998,174.05268999999998,182.05268999999998,58
29,15 utilizări 15 buc,452.50395999999995,490.04715999999996,154.57269,172.17268,59
29,EXTRA,262.06374700000003,326.4750441945865,236.16357600000003,261.67456677865977,60
29,*,327.5723660000001,331.88142051786167,248.17068100000003,259.3889496400762,61
29,1,240.07336,257.686669,194.27688,231.04788,62
29,    extra,259.12457,281.4594410646,194.85185,209.5561,63
29,* Promoție valabilă prin casele de marcat. Produsele se preiau individual de către clienți de la raft.,11.00667,313.8798699999998,23.208389999999998,30.20839,64
29,S29-RO-KW43-KDZ-DROGHERIE_R-1000-07,420.6437,541.6637000000002,12.53856,18.53856,65
29,29,529.9975599999999,541.8275600000002,22.67715,32.67715,66
30,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.4176599999997,11.33849,18.33849,0
30,10 h,67.38637,89.77837,648.88397,660.88397,1
30,10 h,249.73587999999998,272.12788,648.88397,660.88397,2
30,15 h,152.57837,174.92237000000003,493.31888,505.31888,3
30,15 h,425.18268,447.52668,634.7108099999999,646.7108099999999,4
30,"3,49",478.60327,534.89827,289.98547,316.98547,5
30,"5,99-41%",460.06295,534.8981500000001,317.77902,332.16848999999996,6
30,"1,99",126.31817,179.67016999999996,290.15668,317.15668,7
30,"3,29-39%",104.83466999999999,179.66956999999996,318.3396,332.3396,8
30,"22,99",461.56677,534.89877,60.69249,87.69248999999998,9
30,"1,99",307.21576,360.56776,634.14129,661.14129,10
30,"3,19-37%",285.73227,360.56705,662.32421,676.32421,11
30,"12,99",200.42876,270.33176000000003,60.284290000000006,87.28429,12
30,"0,99",123.01737,180.09537,634.4569700000001,661.4569700000001,13
30,"3,49",478.60327,534.89827,491.33620999999994,518.3362099999998,14
30,"7,99-56%",460.06295,534.89817,519.51904,533.51904,15
30,"2,99",274.65756,331.65455999999995,289.5943,316.5943,16
30,"2,99",477.91357,534.91057,634.9782700000001,661.9782700000001,17
30,"3,79-21%",460.06295,534.89796,663.16687,677.16687,18
30,Candelă  cu capac,133.00706,174.39705999999995,743.3305,765.3305,19
30,pentru  exterior material  recipient:  plastic 1 buc,133.00706,169.14306000000005,684.32696,741.44696,20
30,K-CLASSIC  Candelă  ulei,343.93957,398.15956,352.55557000000005,386.55557000000005,21
30,pentru  exterior înălţime:  14 cm diverse  culori 1 buc,343.93966,377.73886,283.67217999999997,350.67217999999997,22
30,Candelă  cu capac,316.67715,358.06715,743.3120700000001,765.3120700000001,23
30,pentru  exterior material  recipient:  sticlă 1 buc,316.67715,352.81314999999995,684.30853,741.42858,24
30,Candelă  cu capac,284.31485,325.70485,401.80929,423.80929000000003,25
30,pentru  exterior material  recipient:  plastic 1 buc,284.31485,320.45084999999995,342.80577999999997,399.92578,26
30,Candelă  fără capac,372.28348,423.31348,686.91333,708.91333,27
30,pentru  exterior material  recipient:  plastic 1 set,372.28348,408.41948,627.90979,685.02978,28
30,Vase  emailate,14.293070000000002,56.19307,93.47609,115.47608999999999,29
30,pentru gătit,14.293070000000002,59.36507,83.59259,91.59259,30
30,"capacitate: cca. 1,6 - 2,75 l diverse culori şi dimensiuni",14.293070000000002,111.75627,63.83259,81.71259,31
30,1 buc,14.293070000000002,33.58907,54.23259,62.23259,32
30,K-CLASSIC  Candelă  ulei,123.96836,178.18836000000005,382.43917999999996,416.43917999999996,33
30,pentru exterior înălţime: 9 cm diverse culori 1 buc,123.96847,179.69567,343.19571,380.55568999999997,34
30,Candelă  fără capac,304.15747000000005,355.18747,524.35028,546.35028,35
30,pentru exterior material recipient: ,304.15747000000005,373.54067000000003,504.58675999999997,522.4667900000001,36
30,plastic 1 set,304.15747000000005,328.34147,485.10677999999996,502.70675,37
30,Candelă  cu capac,14.103670000000001,55.49367,544.11718,566.11718,38
30,pentru  exterior material  recipient:  plastic 1 set,14.103670000000001,50.23967,485.11368,542.2337,39
30,Caserole cu capac,282.22677000000004,366.98577,93.32559,103.32559,40
30,material: plastic,282.22677000000004,341.47396999999995,83.44209000000001,91.44209000000001,41
30,"capacitate: cca. 0,16L/0,3L/ 0,5L/0,88L/1,5L/2,4L/4L",282.22677000000004,383.28197,63.68209,81.56209,42
30,1 set,282.22677000000004,299.53077,54.08209,62.08209,43
30,120 h,513.23987,535.62987,348.80127000000005,358.80127000000005,44
30,"3,69",208.24557,264.18957,491.621,518.621,45
30,4,236.84057,253.55357,559.15423,586.15423,46
30,bucăți,232.15166000000002,258.24266,548.3541799999999,557.3541799999999,47
30,4,324.90347,341.61647000000005,568.6123,595.6123,48
30,bucăți,320.21457000000004,346.30557000000005,557.8123099999999,566.8123099999999,49
30,4,507.26565,523.97865,702.66046,729.66046,50
30,bucăți,502.57675,528.6677500000002,691.8605299999999,700.8605299999999,51
30,22 h,513.23987,535.5118699999998,549.36194,561.36194,52
30,60 h,16.89067,37.559670000000004,306.26207999999997,317.26207999999997,53
30,72 h,200.67287,220.85787000000002,306.26207999999997,317.26207999999997,54
30,7,507.88656,523.9245599999998,129.36681000000002,156.36681000000002,55
30,bucăți,502.86026,528.9512599999999,118.56679,127.56679,56
30,S30-RO-KW43-KDZ-NF1_L-1000-07,10.99659,107.65059,12.53856,18.53856,57
30,30,10.99859,22.86859,22.78715,32.78715,58
31,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,343.2190699999999,11.33849,18.33849,0
31,"7,99",123.09357,179.98256999999995,559.6544200000001,586.6544200000001,1
31,"3,99",478.00946,535.08746,208.21329,235.21329,2
31,"5,99",478.40155,535.26355,60.74179,87.74179000000002,3
31,"6,99",477.78055,534.88555,571.17682,598.17682,4
31,de la,460.42776,492.44575999999995,88.16119,102.16119,5
31,"1,49",307.71157999999997,360.2805800000001,634.39483,661.39483,6
31,"1,99",92.03027,145.38227,312.6055,339.6055,7
31,"11,99",468.82955999999996,535.0875599999999,401.59109,428.59109000000007,8
31,"1,99",301.21356000000003,354.56555999999995,466.3641,493.3641,9
31,"3,99",297.35525,354.43325,276.56787,303.56787,10
31,"2,99",297.43625,354.43324999999993,60.78386999999999,87.78387000000002,11
31,de la,279.59778,311.6157800000001,303.98739,317.98739,12
31,de la,279.58377,311.6017700000001,88.2054,102.2054,13
31,K-CLASSIC Şerveţele albe,14.52547,82.62546999999999,376.60278,398.60278,14
31,dimensiune:  30x30 cm cu 1 strat 1 set,14.525570000000002,60.17276999999999,337.35937,374.71939,15
31,BORMIOLI Farfurie întinsă/ adâncă/desert,375.25119,453.46019,230.62179,264.62179000000003,16
31,material: opal diverse dimensiuni,375.25125,442.74725,211.13828999999998,228.7383,17
31,1 buc,375.25125,394.54725,201.53828000000001,209.53828000000001,18
31,Linguri/  Furculiţe,14.154670000000001,56.014669999999995,601.8774400000001,623.8774400000001,19
31,"material: oţel  inoxidabil lungime:  cca. 20,8/20,1cm 1 set",14.154670000000001,74.50586999999999,553.03399,599.99402,20
31,Linguriţă/ Lingură/ Furculiță,302.31146,350.46146,716.2524400000001,750.2524400000001,21
31,material:  oţel inoxidabil 1 buc,302.31146,353.63146,686.8891,714.3690799999999,22
31,BORMIOLI,373.86877000000004,425.25877,105.44288999999999,115.44288999999999,23
31,Bol,373.81878,389.28878,93.44289,103.44289,24
31,"material: opal diametru:  cca. 13,5/23 cm 1 buc",373.81888,429.71408,54.19939,91.55939000000001,25
31,BORMIOLI Cană,480.18167,531.6216599999999,660.12793,682.12793,26
31,"material: opal capacitate:  cca. 0,32l 1 buc",480.18175999999994,531.45376,620.88433,658.24438,27
31,BORMIOLI Platou oval,372.06137,426.13137,424.29748,446.29748,28
31,material: opal lungime: cca. 36 cm,372.06146,443.51665999999994,404.53396000000004,422.41397,29
31,1 buc,372.06146,391.35746,394.93396,402.93396,30
31,Pahar,314.47107,342.9910700000001,565.46753,575.46753,31
31,"material:  sticlă capacitate:  cca. 0,36 l 1 buc",314.47107,357.98227,516.3439900000001,563.5840400000001,32
31,DURALEX ,170.12807,220.23807000000002,322.94757000000004,332.94757000000004,33
31,Bol,170.12807,185.59807,310.94757000000004,320.94757000000004,34
31,material: sticlă,170.12807,224.61527,301.34747000000004,309.34747000000004,35
31,"capacitate cca. 0,61/1,15 l",170.12807,262.48727,291.74747,299.74747,36
31,1 buc,170.12807,189.42407,282.14749,290.14749,37
31,Articole  din porțelan,14.611070000000002,73.06107,82.40529000000001,104.40529000000001,38
31,diverse modele  și dimensiuni 1 buc,14.611070000000002,72.21106999999999,53.605290000000004,80.80529,39
31,3,153.37556,169.73756,628.45343,655.45343,40
31,bucăți,148.51118,174.60218,617.6535,626.6535,41
31,100,106.00457,139.40457,383.87008,403.87008,42
31,bucăți,109.65897,135.74997,373.0701,382.0701,43
31,S31-RO-KW43-KDZ-NF1_R-1000-07,445.89165999999994,541.6636599999999,12.53856,18.53856,44
31,31,531.80755,542.0875500000002,22.78715,32.78715,45
32,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.4176599999997,11.33849,18.33849,0
32,PETRECERE ÎNFIORĂTOAREPETRECERE ÎNFIORĂTOARE,151.23128,526.05628,528.47473,557.47473,1
32,DEDE,151.23627,191.52627,496.47475999999995,526.4747600000002,2
32, HALLOHALLOHALLO,191.67557,314.40257,496.47475999999995,529.4747600000002,3
32,WEENWEENWEEN,313.64306,411.71957000000003,496.47475999999995,529.4747600000002,4
32,"9,99",477.79375999999996,534.8987599999999,255.96979,282.96979,5
32,de la,460.06295,492.08095,284.15268,298.15268,6
32,"6,99",134.33198000000002,191.43698,289.53497000000004,316.53497000000004,7
32,"9,99",251.80646000000002,308.91146000000003,60.37919,87.37919000000001,8
32,"3,99",477.82045999999997,534.89846,576.28479,603.28479,9
32,de la,460.06295,492.08095,604.4675900000001,618.4675900000001,10
32,"19,99",464.88788,534.89888,59.923190000000005,86.92319,11
32,Set protecție masă,354.42517000000004,444.62517,73.68179,83.68179,12
32,material: textil,354.42517000000004,408.22437,63.798390000000005,71.79839,13
32,1 set,354.42517000000004,371.72917,54.19839,62.19839,14
32,Sticker geam Halloween,14.17317,128.14216999999996,73.05819,83.05819,15
32,diverse modele,14.17317,69.69317000000001,63.45819,71.45819,16
32,1 buc,14.17317,33.46917,53.85819,61.85819,17
32,Decoraţiuni  Halloween,267.08056,325.1505600000001,591.79834,613.79834,18
32,diverse modele,267.08056,322.60056000000003,582.1983,590.1983,19
32,1 buc,267.08056,286.37656,572.59826,580.59826,20
32,Lampion,23.73357,64.91356999999999,312.62658999999996,322.62658999999996,21
32,cu LED 1 buc,23.73357,49.55757,283.26309,310.74307000000005,22
32,diametru: 20 cm,23.73357,83.60477,292.86307,300.86307,23
32,Instalaţie  decorativă,363.30707,414.57707,278.43768,300.43768,24
32,include 10/20 LED diverse modele,363.30707,429.44227,259.23767000000004,276.83768,25
32,1 buc,363.30707,382.60307,249.63768,257.63768,26
32,8,498.08495999999997,514.44696,180.07349,207.07349,27
32,piese,495.51995999999997,517.0119599999999,169.27348,178.27348,28
32,S32-RO-KW43-KDZ-NF2_L-1000-07,10.99659,108.64058999999999,12.53856,18.53856,29
32,32,10.99859,22.79859,22.78715,32.78715,30
